Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.7 tons,44 dB,,,,,,,,B01INHC1BC," 66,800.00",Samsung,"Samsung AR24JV5NBWK Split AC (1.7 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,5 Star Rating,AR24JV5NBWK,,Remote Control,Brand Fulfilled,,,White,1710 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR24JV5NBWK-Split-Rating-White/dp/B01INHC1BC/ref=sr_1_361/255-6690463-6385420?ie=UTF8&qid=1485082724&s=kitchen&sr=1-361
,1.7 tons,44 dB,,,,,,,,B01INHC1BC," 66,800.00",Samsung,"Samsung AR24JV5NBWK Split AC (1.7 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,5 Star Rating,AR24JV5NBWK,,Remote Control,Brand Fulfilled,,,White,1710 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR24JV5NBWK-Split-Rating-White/dp/B01INHC1BC/ref=sr_1_361_m/255-6690463-6385420?ie=UTF8&qid=1485082724&s=kitchen&sr=1-361
,2 tons,44 dB,,,,,,,,B01INII7H8," 45,300.00",Samsung,"Samsung AR24HC3TFUR Split AC (2 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,AR24HC3TFUR,,Remote Control,Brand Fulfilled,,,White,1950 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR24HC3TFUR-Split-Rating-White/dp/B01INII7H8/ref=sr_1_333_m/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-333
,2 tons,44 dB,,,,,,,,B01INII7DM," 44,300.00",Samsung,"Samsung AR24HC2USNB Split AC (2 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,AR24HC2USNB,,Remote Control,Brand Fulfilled,,,White,2030 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR24HC2USNB-Split-Rating-White/dp/B01INII7DM/ref=sr_1_334/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-334
,2 tons,44 dB,,,,,,,,B01INII7KU," 29,600.00",Samsung,"Samsung AR24JC2JAMV Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,AR24JC2JAMV,,Remote Control,Brand Fulfilled,#656,"#6,26,787",White,2030 Watts,Split,,,http://www.amazon.in/Samsung-AR24JC2JAMV-Split-Rating-Aluminium/dp/B01INII7KU/ref=sr_1_332_m/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-332
,2 tons,44 dB,,,,,,,,B01INII7KU," 29,600.00",Samsung,"Samsung AR24JC2JAMV Split AC (2 Ton, 2 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,AR24JC2JAMV,,Remote Control,Brand Fulfilled,#656,"#6,26,787",White,2030 Watts,Split,,,http://www.amazon.in/Samsung-AR24JC2JAMV-Split-Rating-Aluminium/dp/B01INII7KU/ref=sr_1_332/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-332
,1 tons,50 dB,,,,,,,,B01M4J6HRT," 20,800.00",Hitachi,"Hitachi RAW312KWD Kaze Plus Window AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,Hitachi-WAC-RAW312KWD,"25,190.00",Remote Control,Kaze Plus,,,White,3500 Watts,Window,,230 Volts,http://www.amazon.in/Hitachi-Kaze-Plus-Window-Rating/dp/B01M4J6HRT/ref=sr_1_331/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-331
,1.5 tons,36 dB,"I have started buying all items online BIG and small for couple of reasons : You can analyse the models better, get the reviews online and decide on go - no - go and of course if you time it better you can get it at very low price. While I cannot say if in future I shall have any servicing problem and if the goods will have any issue, to start with delivery was in time and installation was done well. The product meets my expectation. And of course Amazon's service levels are good. On top of it I have got 3500 Rs. gift cheque though I do not know yet how and where I can use it.",,,,,,,B00LFA5Q5I," 40,990.00",LG,"LG LSA5NP5F Non Inverter Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,,,Remote Control,LSA5NP5F,#381,"#3,65,922",White,1465 Watts,Split,4.0 out of 5 stars,230 Volts,http://www.amazon.in/LG-LSA5NP5F-Inverter-Rating-Aluminium/dp/B00LFA5Q5I/ref=sr_1_329/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-329
,1018 Liters,36 dB,there technicians are unable to solve the problem.I  have wasted my money and time in IFBwill always oppose your products and i will stop people to buy IFBWorst company in the world.whole summer i am not able to use there air conditioner,,"Using it almost 3 month. TURBO mode is osam .. Super cooling.. I purchase it at 30, 500 from local buti will prefer online no difference..",,,,,B00LA41KL8," 27,500.00",IFB,"IFB IACS12KA3TC Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,"34,750.00",Remote Control,IACS12KA3TC,#332,"#3,26,580",White,1110 Watts,Split,3.0 out of 5 stars,230 Volts,http://www.amazon.in/IFB-IACS12KA3TC-Split-Rating-Copper/dp/B00LA41KL8/ref=sr_1_330/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-330
,1.5 tons,48 dB,,,,,,,,B00LMZC32A," 38,199.00",Godrej,"Godrej GSC18FG6BNG Split AC (1.5 Ton, 5 Star Rating, Black, Copper): Amazon.in: Home & Kitchen",5 reviews,5 Star Rating,,,Remote Control,GSC 18 FG 6 BNG,#345,"#3,34,296",Black,1350 Watts,Split,3.4 out of 5 stars,230 Volts,http://www.amazon.in/Godrej-GSC18FG6BNG-Split-Rating-Copper/dp/B00LMZC32A/ref=sr_1_328/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-328
,1.2 tons,43 dB,,,,,,,,B00LWRD11K," 26,190.00",Voltas,"Voltas Y Series Classic 152 CY Split AC (1.2 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,MBdl_8,"32,290.00",Remote Control,1.2T 152 CY,#331,"#3,26,500",White,1266 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-Classic-152-CY-Rating/dp/B00LWRD11K/ref=sr_1_327/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-327
,1 tons,40 dB,Value for money,,,,,,,B00LWRDBS8," 26,000.00",Voltas,"Voltas 123 CYE Classic YE Series Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,123 Cye,"33,090.00",Remote Control,1.0 T 123 CYe,#369,"#3,58,800",White,1028 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Voltas-123-Classic-Rating-Copper/dp/B00LWRDBS8/ref=sr_1_325/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-325
,1.5 tons,49 dB,"Hello,We have purchased Annual Maintenance services from Onida(Adonis) for two years for Rs 2900.Valid from 26th April 2014 to 25 April 2016.But when they came for the first time to service our Air conditioner, They crashed our motor of AC while doing wet service, from that time , May 2014, i am following up with Onida and Adonis people for the same, in between Onida call centre was out of order and now from last three month i.e April to June 2015 , i am following up the Adonis People .Now Onida call centre are saying that your money is with Adonis and Adonis people are not doing anything, i am just wasting my telephone bills to call them again and again..They are not ready to return our money and not even they are repairing our motor of AC.We just wasted our Rupees 2900 in this co.We want our money back plus extra Rs 500 for calling them, as from 26th April 2014 , they have not given any service.Please do the needful and in Urgent.ThanksEWC No. 3059864Indirapuram, GhaziabadComplaint No. 14040666381395, 14041276382022, 14051276380834, 1504C946380807, 14051276381832",,,,,,,B00MN5UM80," 24,500.00",Onida,"Onida W182TRD Trendy Plus Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,2 Star Rating,W182TRD,,Remote Control,W182TRD,#370,"#3,59,092",White,1850 Watts,Window,1.0 out of 5 stars,,http://www.amazon.in/Onida-W182TRD-Trendy-Window-Rating/dp/B00MN5UM80/ref=sr_1_323/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-323
,1 tons,,,,,,,,,B00MA6WWP8," 22,700.00",Lloyd,"Lloyd Grandeura LS13A2P Split AC (1 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,LS13A2P,,Remote Control,LS13A2P,#328,"#3,24,909",White,1170 Watts,Split,,230 Volts,http://www.amazon.in/Lloyd-Grandeura-LS13A2P-Split-Rating/dp/B00MA6WWP8/ref=sr_1_324/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-324
,1.7 tons,44 dB,,,,,,,,B01INHBW8A," 54,800.00",Samsung,"Samsung AR24JV5HBWK Split AC (1.7 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,5 Star Rating,AR24JV5HBWK,,Remote Control,Brand Fulfilled,,,White,1860 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR24JV5HBWK-Split-Rating-White/dp/B01INHBW8A/ref=sr_1_364_m/255-6690463-6385420?ie=UTF8&qid=1485082724&s=kitchen&sr=1-364
,1.5 tons,43 dB,,,,,,,,B01INHB9W4," 31,941.00",Samsung,"Samsung AR18KC2HATR Split AC (1.5 Ton, 2 Star Rating, Grey, Aluminium): Amazon.in: Home & Kitchen",,2 Star Rating,AR18KC2HATR,"36,900.00",Remote Control,Brand Fulfilled,,,Grey,,Split,,,http://www.amazon.in/Samsung-AR18KC2HATR-Split-Rating-Aluminium/dp/B01INHB9W4/ref=sr_1_383_m/255-6690463-6385420?ie=UTF8&qid=1485082724&s=kitchen&sr=1-383
,1 tons,33 dB,,,,,,,,B00MOHLL8C," 31,137.00",Haier,"Haier HSU-13CXAR3N Ether Split AC (1 Ton, 3 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,HSU-13CXAR3N,#363,"#3,55,733",Red,1100 Watts,Split,,230 Volts,http://www.amazon.in/Haier-HSU-13CXAR3N-Ether-Rating-Aluminium/dp/B00MOHLL8C/ref=sr_1_322/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-322
,1.2 tons,48 dB,,,,,,,,B00LWRD46C," 27,500.00",Voltas,"Voltas Y Series Classic 153 CY Split AC (1.2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,MBdl_25,"35,190.00",Remote Control,1.2 T 153 CY,#309,"#3,04,424",White,1203 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-153-CY-1-2-Aluminium/dp/B00LWRD46C/ref=sr_1_326/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-326
,1 tons,39 dB,,,,,,,,B00NLBQSGA," 27,500.00",Daikin,"Daikin FTQ35QRV16 Split AC (1 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,FTQ35QRV16,,Remote Control,FTQ35PRV16,#335,"#3,30,139",White,1098 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FTQ35QRV16-Split-Rating-White/dp/B00NLBQSGA/ref=sr_1_321/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-321
,1.5 tons,35 dB,Don't buy Videocon products.... its worst than ever and too Service of after selling. products will stuck with another problem on after 5to 6 month....i bought this model ac and i throw after 4 month itself due its sensor not working properly and power consumes 16 units per 8 hours at the night time....Service people are not responded,,"Never buy Videocon products!!!!, their after sell service s***ks...they have appointed some third class companies for electronic product after sell service....I have just wasted my hard earned 27k by buying Videocon AC....11 months 3 repairs and still giving problems...I wanted register 4th complaint before 1 year warranty period but these people made me wait and called me back after warranty period got over...and now asking money for repair..worst electronic product company in India...Never buy Videocon products!!!!, their after sell service s***ks...they have appointed some third class companies for electronic product after sell service....I have just wasted my hard earned 27k by buying Videocon AC....11 months 3 repairs and still giving problems...I wanted register 4th complaint before 1 year warranty period but these people made me wait and called me back after warranty period got over...and now asking money for repair..worst electronic product company in India...091116 - compressor stopped working after 1.5 year.Cost of repairing 3k. I bought this piece of crap from this worst AC manufacturing company of INDIA for 26,000 and last 1 .5 years I spent 14k on repairing. So suggest you think twice before buying AC from this company.",,,,,B00NM9QBMW," 36,990.00",Videocon,"Videocon VSD55.WV1-MDA Split AC (1.5 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",2 reviews,5 Star Rating,14000026214,"38,090.00",Remote Control,VSD55.WV1-MDA,#17,"#9,353",White,1460 Watts,Split,1.0 out of 5 stars,230 Volts,http://www.amazon.in/Videocon-VSD55-WV1-MDA-Split-Rating-White/dp/B00NM9QBMW/ref=sr_1_320/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-320
,1 tons,42 dB,"Never buy Videocon products!!!!, their after sell service s***ks...they have appointed some third class companies for electronic product after sell service....I have just wasted my hard earned 27k by buying Videocon AC....11 months 3 repairs and still giving problems...I wanted register 4th complaint before 1 year warranty period but these people made me wait and called me back after warranty period got over...and now asking money for repair..worst electronic product company in India...",,,,,,,B00NM9RUZE," 31,490.00",Videocon,"Videocon VSZ35.WV1-MDA Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",1 review,5 Star Rating,14000026197,,Remote Control,VSZ35.WV1-MDA,#300,"#2,94,103",White,1005 Watts,Split,1.0 out of 5 stars,230 Volts,http://www.amazon.in/Videocon-VSZ35-WV1-MDA-Split-Rating-White/dp/B00NM9RUZE/ref=sr_1_319/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-319
,1.8 tons,,,,,,,,,B00NPOJFJU," 40,899.00",Daikin,"Daikin IDU FTC60PRV16 Split AC (1.8 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,IDU 1.8T FTC60PRV16,#325,"#3,19,333",White,,Split,,,http://www.amazon.in/Daikin-IDU-FTC60PRV16-Split-Rating/dp/B00NPOJFJU/ref=sr_1_318/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-318
,1 tons,29 dB,Nice Air conditioner....But the sales and Service of ONIDA is very poor.  It takes more than 4 days to install the ac,,,,,,,B00O21C9BQ," 25,239.00",Onida,"Onida S123FLT-N Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,,,Remote Control,S123FLT-N,#348,"#3,37,051",White,1070 Watts,Split,1.0 out of 5 stars,,http://www.amazon.in/Onida-S123FLT-N-Split-Rating-Copper/dp/B00O21C9BQ/ref=sr_1_317/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-317
,1 tons,38 dB,,,,,,,,B00OPT3UOU," 29,090.00",Onida,"Onida S123FLT-LT Power Flat-L Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,S123FLT-LT,#346,"#3,35,086",White,1050 Watts,Split,,230 Volts,http://www.amazon.in/Onida-S123FLT-LT-Flat-L-Rating-Copper/dp/B00OPT3UOU/ref=sr_1_315/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-315
,2 tons,,,,,,,,,B00OPT3RKW," 39,390.00",O General,"O'General AXGT24AATH Advanced Hyper Tropical Window AC (2 Ton, 1 Star Rating, White): Amazon.in: Home & Kitchen",,1 Star Rating,,"40,990.00",Remote Control,AXGT24AATH,#362,"#3,53,393",White,2360 Watts,Window,,240 Volts,http://www.amazon.in/OGeneral-AXGT24AATH-Advanced-Tropical-Window/dp/B00OPT3RKW/ref=sr_1_316/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-316
,1.5 tons,48 dB,,,,,,,,B00OPT5IBS," 31,000.00",Voltas,"Voltas 183 CY Vertis Classic Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,183 CY,#321,"#3,17,137",White,1555 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-183-CY-Classic-Aluminium/dp/B00OPT5IBS/ref=sr_1_314/254-2636878-6305752?ie=UTF8&qid=1485082722&s=kitchen&sr=1-314
,1.5 tons,,nice,,,,,,,B01INHBKBY," 44,499.00",Samsung,"Samsung AR18KV5HBTQ Split AC (1.5 Ton, 5 Star Rating, Lily Blue): Amazon.in: Home & Kitchen",1 review,5 Star Rating,AR18KV5HBTQ,"51,400.00",Remote Control,Brand Fulfilled,,,Lily Blue,,Split,5.0 out of 5 stars,,http://www.amazon.in/Samsung-AR18KV5HBTQ-Split-Star-Rating/dp/B01INHBKBY/ref=sr_1_373_m/255-6690463-6385420?ie=UTF8&qid=1485082724&s=kitchen&sr=1-373
,1 tons,37 dB,,,,,,,,B01INH9AKW," 28,500.00",Samsung,"Samsung AR12HC3ESLW Split AC (1 Ton, 3 Star Rating, Maroon and Wine, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,AR12HC3ESLW,,Remote Control,Brand Fulfilled,,,Maroon and Wine,,Split,,,http://www.amazon.in/Samsung-AR12HC3ESLW-Rating-Maroon-Aluminium/dp/B01INH9AKW/ref=sr_1_436_m/253-4723874-9064548?ie=UTF8&qid=1485082726&s=kitchen&sr=1-436
,,,,,,,,,,," 37,219.00",,"Samsung AR12JV5HATQ Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,,,"44,400.00",,,,,,,,,,http://www.amazon.in/Samsung-AR12JV5HATQ-Split-Rating-White/dp/B01INH9V4C/ref=sr_1_424_m/254-6373269-6131749?ie=UTF8&qid=1485082726&s=kitchen&sr=1-424
,1.5 tons,43 dB,,,,,,,,B01INHAZYC," 41,000.00",Samsung,"Samsung AR18JC5JCMV Split AC (1.5 Ton, 5 Star Rating, Morning Glory Violet): Amazon.in: Home & Kitchen",,5 Star Rating,AR18JC5JCMV,,Remote Control,Brand Fulfilled,,,Morning Glory Violet,,Split,,,http://www.amazon.in/Samsung-AR18JC5JCMV-Rating-Morning-Violet/dp/B01INHAZYC/ref=sr_1_388_m/254-8499966-4893453?ie=UTF8&qid=1485082725&s=kitchen&sr=1-388
,1 tons,50 dB,,,,,,,,B00TZN0BU2," 25,998.00",LG,"LG LWA3BP5A L-Bliss Plus Window AC (1 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,"28,290.00",,LWA3BP5A,#320,"#3,16,934",White,1125 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP5A-L-Bliss-Window-Rating/dp/B00TZN0BU2/ref=sr_1_295/253-5426461-9773724?ie=UTF8&qid=1485082721&s=kitchen&sr=1-295
,2 tons,50 dB,"I bought it from local dealer. Horrible product. After paying 45 grand and buying a flagship product you would expect some decent quality. Within first 10 days AC stopped cooling and compressor started making loud noises. After I registered a complain, the technician visited my house on 3rd day (Excellent support right?). He fixed the noise in the compressor, but said he needs some more parts which he doesn't have and will be at my house next day at sharp 10 am to fix it. After spending two nights with burning walls I was hesitant to spend another but had a no choice. So the next day up to 12 noon, no one shows up and no calls. I called back asking what was the deal, and the dude says he is off to some remote location and promises he will come in the evening to fix it. Again no one shows up in the evening. I call the person again and he says he can't come. I call the local center they say, they have no one to send (the work needs only 5 mins once you have the parts - capacitor).Anyway I have been promised again it will be fixed tomorrow morning but am not very optimistic. This was the first time I bought an Voltas product and I am quite sure this is the last. Voltas, it is not only that you are providing crappy products, but your support is even worse and that too when you charge a premium price much higher then LG and samsung. If you are looking to buy this or any other Voltas product be prepared to face a lot of s***.",,,,,,,B00RJOTMUO," 44,500.00",Voltas,"Voltas 243 ZYa Split AC (2 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,243 ZYa,,Remote Control,SAC 243 ZYa,#366,"#3,57,220",White,,Split,2.0 out of 5 stars,230 Volts,http://www.amazon.in/Voltas-243-ZYa-Rating-Copper/dp/B00RJOTMUO/ref=sr_1_304/253-5426461-9773724?ie=UTF8&qid=1485082721&s=kitchen&sr=1-304
,1.5 tons,34 dB,,,,,,,,B00RZCPY2A," 28,970.00",Onida,"Onida S183TRD Split AC (1.5 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",2 reviews,3 Star Rating,,"33,390.00",,S183TRD,#383,"#3,66,344",White,1695 Watts,Split,3.0 out of 5 stars,,http://www.amazon.in/Onida-S183TRD-Split-Rating-Copper/dp/B00RZCPY2A/ref=sr_1_302/253-5426461-9773724?ie=UTF8&qid=1485082721&s=kitchen&sr=1-302
,2 tons,,,,,,,,,B00REFX6ZA," 42,800.00",Blue Star,"Blue Star 3HW24FA1 Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"45,600.00",Remote Control,3HW24FA1,#364,"#3,55,899",White,2000 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW24FA1-Rating-Aluminium/dp/B00REFX6ZA/ref=sr_1_306/253-5426461-9773724?ie=UTF8&qid=1485082721&s=kitchen&sr=1-306
,,,,,,,,,,," 36,300.00",,"Samsung AR18HC3UXNB Split AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,,,,,,,,,,,,,http://www.amazon.in/Samsung-AR18HC3UXNB-Split-Rating-White/dp/B01INHAH40/ref=sr_1_401_m/254-8499966-4893453?ie=UTF8&qid=1485082725&s=kitchen&sr=1-401
,1 tons,39 dB,,,,,,,,B01INH9IWW," 32,123.00",Samsung,"Samsung AR12JC3ESLW Split AC (1 Ton, 3 Star Rating, Refined Wine, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,AR12JC3ESLW,"37,100.00",Remote Control,Brand Fulfilled,,,Refined Wine,1090 Watts,Split,,230 Volts,http://www.amazon.in/Samsung-AR12JC3ESLW-Rating-Refined-Aluminium/dp/B01INH9IWW/ref=sr_1_430_m/254-6373269-6131749?ie=UTF8&qid=1485082726&s=kitchen&sr=1-430
,0.75 tons,,,,,,,,,B01CFY94G4," 28,800.00",Blue Star,"Blue Star BI-3HW09VCFU Split AC (0.75 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,BI-3HW09VCFU,,,White,,Split,,,http://www.amazon.in/Blue-Star-BI-3HW09VCFU-Rating-Copper/dp/B01CFY94G4/ref=sr_1_464/253-8821984-9588916?ie=UTF8&qid=1485082727&s=kitchen&sr=1-464
,0.75 tons,,,,,,,,,B01CFY8RBM," 18,500.00",Blue Star,"Blue Star 3WAE081YDF Window AC (0.75 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,3WAE081YDF,#665,"#6,34,465",White,,Window,,,http://www.amazon.in/Blue-Star-3WAE081YDF-Window-Rating/dp/B01CFY8RBM/ref=sr_1_471/253-8821984-9588916?ie=UTF8&qid=1485082727&s=kitchen&sr=1-471
,1 tons,,,,,,,,,B01BDLCGR4," 29,700.00",LG,"LG LSA3AU4A Split AC (1 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,LSA3AU4A,,,White,990 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AU4A-Split-Rating-Copper/dp/B01BDLCGR4/ref=sr_1_486/255-2839392-8818355?ie=UTF8&qid=1485082728&s=kitchen&sr=1-486
,1 tons,,,,,,,,,B01AVZP3IM,,Whirlpool,"Whirlpool 3D Cool HD Split AC (1 Ton, 3 Star Rating, Wine Silver): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,3D Cool HD,,,Wine Silver,,Split,,,http://www.amazon.in/Whirlpool-3D-Cool-HD-Rating/dp/B01AVZP3IM/ref=sr_1_494/255-2839392-8818355?ie=UTF8&qid=1485082728&s=kitchen&sr=1-494
,1.5 tons,,,,,,,,,B01BDLCJC6,,LG,"LG L-Aura Plus LSA5AU5A Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,Remote Control,L-Aura Plus LSA5AU5A,,,White,1480 Watts,Split,,230 Volts,http://www.amazon.in/LG-L-Aura-Plus-LSA5AU5A-Aluminium/dp/B01BDLCJC6/ref=sr_1_485/255-2839392-8818355?ie=UTF8&qid=1485082728&s=kitchen&sr=1-485
,1 tons,39 dB,Very good ac. Look is very attractive and also performs its duty very well,,I really regret buying Samsung a.c. I bought this by 2015 and i have serviced three times. It does not work. LG in my other room works fine .. never ever get Samsung ac,,,,,B01INH9ING," 28,800.00",Samsung,"Samsung AR12JC2HATP Split AC (1 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",2 reviews,2 Star Rating,AR12JC2HATP,,Remote Control,Brand Fulfilled,,,White,1132 Watts,Split,2.5 out of 5 stars,230 Volts,http://www.amazon.in/Samsung-AR12JC2HATP-Split-Rating-White/dp/B01INH9ING/ref=sr_1_431_m/254-6373269-6131749?ie=UTF8&qid=1485082726&s=kitchen&sr=1-431
